,TARGET
55881,1.0
55883,1.0
186959,0.0
186962,1.0
55891,1.0
186964,0.0
55892,1.0
186969,0.0
55898,0.0
186975,1.0
186984,1.0
55913,0.0
55916,0.0
186998,0.0
55930,0.0
55931,0.0
55934,1.0
55935,1.0
187016,0.0
55945,1.0
55948,1.0
187028,1.0
55960,0.0
187033,1.0
55966,1.0
187040,0.0
187043,0.0
187044,1.0
55972,1.0
187051,1.0
187053,1.0
187054,0.0
187055,0.0
55982,1.0
55985,0.0
187062,1.0
55992,0.0
187068,0.0
187072,1.0
187073,0.0
56002,1.0
187076,1.0
56007,1.0
56016,0.0
56018,1.0
187096,0.0
187097,0.0
187098,1.0
56027,1.0
56029,1.0
187106,1.0
187109,0.0
187118,1.0
56048,0.0
56054,1.0
187130,1.0
187140,1.0
187142,0.0
187146,1.0
187151,1.0
56081,0.0
187153,1.0
56084,0.0
56089,0.0
56091,1.0
56094,1.0
187167,0.0
187175,1.0
56107,1.0
56109,1.0
187184,0.0
56115,0.0
56116,1.0
56120,1.0
187194,1.0
187202,0.0
56132,0.0
187207,1.0
187209,0.0
56138,0.0
187210,1.0
187212,0.0
56145,0.0
187228,1.0
56161,1.0
56166,0.0
187239,1.0
56171,1.0
56177,0.0
56179,1.0
56181,1.0
56186,0.0
187260,0.0
56191,1.0
56197,0.0
187270,1.0
56207,0.0
187281,1.0
56214,0.0
187290,0.0
187291,0.0
187292,1.0
56221,0.0
56223,0.0
187295,0.0
187297,1.0
187298,0.0
187313,1.0
187320,1.0
56250,0.0
56254,1.0
187327,1.0
187331,1.0
56265,0.0
56270,0.0
56271,0.0
187345,1.0
56274,1.0
56275,1.0
187349,0.0
56280,0.0
56285,0.0
187365,0.0
187369,1.0
187373,0.0
56301,1.0
187378,1.0
187389,0.0
56317,1.0
56323,0.0
187400,0.0
187402,0.0
56332,0.0
187410,0.0
56340,0.0
187415,0.0
187427,0.0
187428,0.0
56358,0.0
187432,0.0
56363,0.0
187437,1.0
187442,0.0
56371,1.0
56373,0.0
56379,0.0
187456,0.0
56388,1.0
56389,0.0
56398,1.0
56406,0.0
56410,0.0
56416,1.0
187489,1.0
187491,0.0
56432,1.0
187507,1.0
187511,0.0
56442,1.0
56445,1.0
187537,1.0
56471,0.0
56475,1.0
187550,0.0
187551,1.0
187555,0.0
187568,0.0
56497,1.0
187577,0.0
187579,1.0
56518,1.0
187592,0.0
56520,1.0
56533,1.0
56538,0.0
56543,0.0
187615,1.0
56547,1.0
187626,1.0
187627,0.0
56561,1.0
56569,0.0
187649,1.0
56582,1.0
187655,1.0
187656,1.0
187657,1.0
56585,1.0
56589,0.0
187662,0.0
187661,1.0
187668,1.0
56597,0.0
187672,1.0
56602,0.0
56603,1.0
187680,1.0
56616,0.0
187694,1.0
56639,1.0
56643,1.0
187716,0.0
187722,1.0
187723,0.0
56660,0.0
56663,1.0
56666,0.0
187739,0.0
187741,1.0
187744,1.0
56674,0.0
187747,0.0
56684,1.0
187758,0.0
56686,1.0
187762,1.0
56694,1.0
56707,1.0
56710,1.0
187784,0.0
187785,0.0
56720,1.0
187799,0.0
56733,0.0
56742,1.0
56749,1.0
187826,1.0
187837,1.0
187852,0.0
56782,0.0
56783,0.0
56786,1.0
187863,1.0
187867,1.0
56796,0.0
187868,0.0
56798,0.0
187881,1.0
56813,1.0
56815,1.0
56831,0.0
56842,1.0
56845,0.0
187920,1.0
187927,0.0
187928,0.0
56858,0.0
56868,1.0
56869,0.0
56871,1.0
187964,0.0
187972,1.0
187975,0.0
187980,1.0
56911,1.0
187983,1.0
56913,0.0
187986,0.0
187990,1.0
56923,0.0
188003,0.0
188007,1.0
188008,0.0
56937,0.0
56940,1.0
188016,0.0
188036,0.0
188040,0.0
56973,0.0
56978,0.0
188050,1.0
188054,1.0
56999,1.0
57007,1.0
188083,0.0
188095,0.0
188117,1.0
188123,0.0
188124,0.0
57054,0.0
57056,0.0
57060,0.0
188133,0.0
188132,1.0
57064,0.0
57066,1.0
188149,1.0
57080,1.0
57086,1.0
188161,0.0
57091,1.0
188174,0.0
188175,0.0
188176,0.0
188184,0.0
57112,1.0
57118,0.0
188190,0.0
188193,0.0
57122,0.0
57121,0.0
188194,1.0
57128,1.0
188207,1.0
188209,0.0
57138,1.0
57140,0.0
188215,0.0
57143,0.0
188216,1.0
188218,0.0
188217,1.0
57148,0.0
188221,0.0
57152,0.0
188225,0.0
57155,0.0
57156,0.0
188229,0.0
57158,0.0
188235,0.0
57163,1.0
57167,1.0
188241,1.0
188248,0.0
57177,1.0
57181,1.0
188256,0.0
57188,0.0
57191,0.0
188264,0.0
188273,1.0
188275,1.0
57206,0.0
188279,0.0
188283,0.0
57212,0.0
188284,0.0
57218,1.0
188291,0.0
57230,0.0
188306,0.0
188308,0.0
57237,0.0
57247,1.0
57250,1.0
188325,0.0
57259,0.0
57260,1.0
188335,0.0
188338,1.0
188339,0.0
57276,0.0
188349,1.0
57278,0.0
188348,1.0
188357,0.0
188358,0.0
57288,0.0
57289,1.0
57297,1.0
188371,1.0
188373,0.0
188375,0.0
57303,0.0
57306,0.0
188386,1.0
57318,1.0
188393,1.0
57326,0.0
57332,1.0
188405,1.0
188406,0.0
57334,0.0
57341,1.0
188419,0.0
57350,1.0
188426,0.0
57355,0.0
188427,0.0
188428,1.0
57372,1.0
188449,1.0
57381,1.0
57383,1.0
188459,1.0
188460,1.0
188467,1.0
188470,0.0
57402,0.0
57406,1.0
57409,1.0
57410,1.0
188486,1.0
57416,1.0
57421,0.0
188497,1.0
57428,0.0
57430,0.0
57431,1.0
57434,0.0
57435,0.0
57455,0.0
57460,1.0
188535,0.0
57469,1.0
188543,1.0
188545,0.0
57479,0.0
188552,1.0
188556,1.0
188557,1.0
57487,1.0
57498,1.0
188574,0.0
188575,0.0
57505,1.0
57508,0.0
188587,0.0
57523,0.0
57526,1.0
57529,1.0
57536,0.0
188609,0.0
188617,1.0
188619,0.0
188623,0.0
57551,1.0
57553,1.0
57552,1.0
57556,1.0
188634,0.0
188636,1.0
57565,0.0
57568,0.0
188640,0.0
57570,1.0
188656,1.0
57590,0.0
57591,1.0
188681,1.0
188685,0.0
57615,0.0
57616,0.0
188687,0.0
188689,1.0
57621,0.0
188696,1.0
57626,1.0
57628,0.0
57633,1.0
57634,0.0
188707,1.0
188706,1.0
188712,1.0
57645,0.0
188721,0.0
57661,1.0
188740,0.0
188742,0.0
188746,1.0
188747,0.0
188758,1.0
57690,0.0
188763,0.0
188766,0.0
188767,0.0
188772,1.0
188782,0.0
57716,1.0
57717,0.0
188791,0.0
188793,1.0
57726,1.0
188800,1.0
188801,0.0
57728,1.0
57734,1.0
188807,1.0
188817,1.0
57746,1.0
57750,1.0
57751,0.0
188824,1.0
188827,0.0
57755,0.0
57757,0.0
188830,1.0
57759,1.0
57761,1.0
188839,0.0
57779,0.0
57783,0.0
188858,1.0
57790,1.0
188871,1.0
188881,0.0
57809,1.0
188884,0.0
57819,1.0
57828,1.0
188913,1.0
57843,1.0
188916,0.0
188919,1.0
188920,1.0
188921,1.0
188923,0.0
57852,1.0
188925,1.0
57854,1.0
188931,1.0
57871,1.0
188945,1.0
57881,0.0
57882,0.0
188954,1.0
57884,0.0
57885,1.0
188970,0.0
57898,0.0
57904,0.0
57908,0.0
57913,1.0
57914,0.0
188993,0.0
57922,0.0
188996,1.0
189001,1.0
57930,1.0
189004,1.0
57933,0.0
189006,0.0
57940,0.0
189015,1.0
57944,0.0
189017,0.0
189018,0.0
189021,0.0
57957,1.0
57961,0.0
189036,0.0
189039,1.0
189044,1.0
189046,1.0
57975,1.0
189052,1.0
57983,0.0
189056,0.0
57984,1.0
57991,1.0
57993,0.0
189065,0.0
189067,1.0
58005,0.0
189081,1.0
189084,1.0
58016,1.0
189090,1.0
58020,1.0
189105,0.0
58033,1.0
58045,0.0
58046,0.0
58050,0.0
58056,0.0
58058,0.0
189132,0.0
189145,0.0
58075,1.0
58076,1.0
189149,1.0
58088,0.0
58089,1.0
189162,0.0
58093,0.0
58095,0.0
189174,1.0
189176,0.0
189177,0.0
58115,1.0
58117,1.0
189191,1.0
189192,0.0
189193,0.0
58121,1.0
189195,0.0
58122,1.0
58127,0.0
189202,0.0
189218,0.0
189222,1.0
58153,1.0
58155,0.0
189227,1.0
189228,1.0
58164,1.0
58170,0.0
189245,1.0
58178,1.0
189256,0.0
189263,0.0
189266,0.0
58196,1.0
189271,0.0
58204,1.0
189276,1.0
189278,1.0
58215,0.0
189301,0.0
189306,1.0
58236,0.0
58237,1.0
58238,1.0
58255,0.0
58256,0.0
189333,0.0
58266,0.0
189341,1.0
58278,1.0
58279,0.0
58281,0.0
189354,0.0
189357,1.0
58289,0.0
189362,1.0
58291,1.0
189365,1.0
58297,0.0
58301,0.0
189376,1.0
189379,0.0
58307,1.0
189381,1.0
189383,0.0
58312,1.0
189395,1.0
189400,1.0
58330,0.0
189404,0.0
189412,1.0
58341,1.0
189415,1.0
189441,1.0
58371,1.0
189445,1.0
189446,0.0
189448,0.0
58381,1.0
58388,0.0
58397,0.0
189471,0.0
58403,1.0
58404,0.0
189480,0.0
58408,0.0
58410,0.0
189485,1.0
189487,1.0
189488,0.0
189499,0.0
58430,1.0
58433,1.0
189506,0.0
189508,1.0
58442,0.0
189519,0.0
189523,0.0
58454,0.0
58457,1.0
58459,1.0
58466,1.0
189547,1.0
189548,1.0
58482,1.0
189561,0.0
58492,1.0
189567,1.0
58502,1.0
189575,1.0
189582,0.0
58512,1.0
58514,1.0
189589,0.0
189591,0.0
58526,1.0
58528,0.0
58529,1.0
189607,1.0
58541,0.0
58542,0.0
189631,0.0
58561,0.0
58562,1.0
189638,1.0
58570,0.0
189647,1.0
189648,0.0
189650,1.0
189655,0.0
189656,0.0
58583,1.0
58596,0.0
58602,1.0
189679,0.0
58607,0.0
189692,0.0
189697,1.0
189701,0.0
58630,0.0
58632,1.0
58633,1.0
58634,1.0
189711,1.0
58644,1.0
58647,0.0
58650,1.0
58661,1.0
189736,0.0
58666,0.0
58675,1.0
189748,1.0
58678,0.0
189754,0.0
58683,1.0
58688,0.0
58694,0.0
189768,0.0
58703,1.0
189781,1.0
189784,1.0
58716,1.0
58718,1.0
58721,0.0
189796,1.0
58733,0.0
58743,1.0
189818,1.0
58753,0.0
189825,0.0
189826,1.0
189835,0.0
189843,0.0
189852,0.0
189853,1.0
189855,0.0
189868,0.0
189871,1.0
189872,0.0
58800,0.0
189874,1.0
58802,1.0
189881,0.0
189883,0.0
58829,1.0
58841,1.0
58842,1.0
189913,1.0
189919,0.0
189922,1.0
58851,0.0
189925,1.0
189927,1.0
189930,0.0
58861,0.0
58865,0.0
58875,0.0
58883,0.0
189956,1.0
189960,0.0
58901,0.0
189973,0.0
189974,1.0
58906,0.0
58911,1.0
189991,1.0
58922,0.0
190004,0.0
190009,0.0
58945,0.0
58951,0.0
190026,1.0
58955,1.0
190028,1.0
58969,0.0
58970,1.0
58975,1.0
58979,1.0
58982,0.0
58983,0.0
190056,1.0
190057,1.0
58986,0.0
58988,0.0
58991,1.0
190068,0.0
59003,1.0
190076,1.0
59007,0.0
190082,0.0
59028,1.0
59033,0.0
59037,0.0
190110,0.0
190112,1.0
190113,1.0
59044,0.0
59050,0.0
59051,0.0
190123,1.0
59053,0.0
59056,0.0
59059,0.0
59063,1.0
59068,1.0
190152,1.0
190158,0.0
59094,0.0
59107,1.0
190180,1.0
59109,0.0
59113,0.0
59117,0.0
190193,0.0
59122,0.0
190197,1.0
190199,0.0
190202,1.0
59133,0.0
190213,0.0
190221,1.0
190222,1.0
190224,0.0
59153,0.0
59154,0.0
59161,1.0
190239,0.0
59171,0.0
59174,1.0
59180,0.0
59181,0.0
190252,1.0
190256,0.0
59186,0.0
190259,1.0
59188,1.0
59192,0.0
190267,0.0
190269,1.0
59199,0.0
190288,0.0
190289,1.0
59221,0.0
190307,0.0
59236,1.0
190309,0.0
59240,0.0
59243,0.0
190319,0.0
59251,0.0
190332,0.0
190333,0.0
59263,0.0
190339,1.0
59272,0.0
59274,1.0
59281,0.0
190354,0.0
59286,0.0
190360,1.0
59289,1.0
190362,0.0
190368,1.0
59302,0.0
190375,0.0
190381,1.0
59312,0.0
59334,1.0
190408,0.0
190412,0.0
59340,1.0
190418,0.0
190422,0.0
59353,1.0
59354,0.0
59356,0.0
190435,0.0
59365,1.0
59366,0.0
190439,0.0
190448,0.0
190450,0.0
190454,0.0
59386,1.0
190462,1.0
59391,0.0
59393,0.0
59396,0.0
59402,0.0
59406,1.0
190483,1.0
59416,1.0
59427,0.0
59431,1.0
190504,1.0
190505,1.0
59440,0.0
59444,1.0
190519,1.0
59448,0.0
190523,1.0
190534,0.0
190541,1.0
59472,1.0
59475,1.0
190548,1.0
59481,1.0
59505,0.0
190580,0.0
59514,0.0
59520,0.0
190593,0.0
59522,0.0
190595,1.0
190598,0.0
190600,1.0
190607,0.0
190610,0.0
59541,1.0
190618,0.0
190622,0.0
190623,1.0
59552,1.0
59550,1.0
190629,0.0
190630,1.0
59572,0.0
190647,0.0
190651,1.0
190654,1.0
190655,0.0
190656,0.0
59583,1.0
59588,1.0
190663,1.0
190670,0.0
190671,0.0
59605,1.0
59611,1.0
190687,0.0
190688,0.0
59620,0.0
59621,1.0
190693,1.0
59628,0.0
190701,0.0
59633,1.0
59635,1.0
190708,0.0
59636,0.0
59637,1.0
190711,1.0
59643,1.0
190719,0.0
190721,1.0
59659,0.0
190741,0.0
59670,0.0
59673,0.0
190746,0.0
190748,0.0
190749,0.0
59683,0.0
190756,0.0
59692,0.0
59693,0.0
190764,1.0
190767,0.0
190773,1.0
59702,1.0
190781,0.0
190783,1.0
59718,0.0
190790,1.0
190794,1.0
190795,0.0
59724,0.0
59727,0.0
190805,1.0
59738,1.0
59739,0.0
59741,0.0
190824,0.0
59752,1.0
59754,1.0
59757,0.0
190829,1.0
190831,1.0
190832,0.0
59769,1.0
59770,1.0
59772,0.0
190847,0.0
190849,0.0
190853,0.0
190864,1.0
190865,1.0
190868,0.0
190872,1.0
190875,1.0
190877,0.0
59805,0.0
59807,0.0
190882,1.0
190885,0.0
59815,0.0
190903,0.0
190908,1.0
59843,0.0
59849,0.0
59850,0.0
59853,1.0
59854,0.0
190933,1.0
59863,0.0
59873,1.0
190946,0.0
190950,1.0
59880,1.0
190957,0.0
190960,0.0
190963,0.0
59894,1.0
59899,1.0
190974,1.0
59904,1.0
59926,1.0
59927,0.0
59930,0.0
191006,1.0
59936,1.0
59946,0.0
191024,1.0
59956,0.0
59957,0.0
191030,1.0
191043,1.0
191045,0.0
59975,0.0
191050,1.0
191051,0.0
59994,1.0
60008,0.0
191081,0.0
191080,0.0
191085,0.0
60018,0.0
191094,0.0
191095,0.0
191113,0.0
191116,0.0
60047,1.0
191127,0.0
191129,1.0
60059,1.0
60064,1.0
60069,1.0
191145,1.0
191146,1.0
60077,1.0
191150,0.0
191156,0.0
60085,1.0
191158,1.0
191160,1.0
60098,1.0
60099,0.0
191175,1.0
60119,0.0
60120,0.0
60126,1.0
191200,1.0
60134,0.0
191207,1.0
191208,0.0
60137,1.0
60140,0.0
60143,0.0
191225,1.0
60155,1.0
60159,0.0
60167,1.0
191241,1.0
60171,0.0
191250,0.0
191257,0.0
60188,0.0
60194,0.0
60200,0.0
191278,1.0
191281,1.0
191283,0.0
191285,1.0
191288,1.0
191289,0.0
191291,0.0
191292,1.0
191294,0.0
60229,0.0
191301,0.0
191303,0.0
60242,0.0
60246,1.0
60247,1.0
191321,1.0
60250,1.0
191335,0.0
60264,1.0
191343,0.0
191347,0.0
60282,1.0
191359,1.0
60288,1.0
191362,1.0
60294,0.0
191367,1.0
191368,1.0
60297,0.0
191370,1.0
60299,1.0
191373,1.0
60304,0.0
60307,1.0
60308,0.0
191381,1.0
191382,1.0
191383,1.0
191384,0.0
60312,1.0
191387,0.0
60321,0.0
191395,1.0
60326,1.0
191404,1.0
191409,0.0
60341,1.0
60351,1.0
60354,0.0
60357,0.0
191432,0.0
60363,1.0
191440,1.0
191441,1.0
60373,0.0
60386,0.0
60394,0.0
60397,1.0
191470,1.0
191472,0.0
60403,1.0
60406,0.0
191481,0.0
60409,0.0
60415,0.0
191494,0.0
191496,1.0
60427,0.0
191504,1.0
60444,1.0
191522,1.0
191531,1.0
60460,0.0
191535,1.0
191537,1.0
60467,0.0
60471,1.0
60472,0.0
60476,0.0
60480,0.0
191556,0.0
191564,0.0
191569,0.0
191589,1.0
191597,0.0
191598,1.0
191602,0.0
60531,1.0
191607,1.0
191610,0.0
60556,1.0
60561,0.0
191634,0.0
60567,0.0
60570,0.0
60576,0.0
60578,1.0
191655,1.0
191663,0.0
60594,1.0
191667,0.0
191669,0.0
191676,1.0
60606,1.0
60609,0.0
191687,0.0
60615,0.0
191688,0.0
60617,1.0
191691,1.0
191696,0.0
60631,0.0
191711,0.0
191715,1.0
60644,1.0
60648,0.0
60649,0.0
60659,0.0
60664,1.0
60665,1.0
191741,0.0
60677,1.0
60678,1.0
191754,1.0
191755,0.0
60682,1.0
191757,1.0
191765,0.0
191772,1.0
60700,1.0
191778,0.0
191782,0.0
191787,0.0
191793,1.0
191794,0.0
60726,1.0
60730,0.0
191802,0.0
60731,0.0
60737,0.0
60740,0.0
60741,0.0
60742,0.0
60748,1.0
191830,0.0
191834,1.0
60764,1.0
60765,1.0
60768,1.0
60770,0.0
60772,1.0
191850,0.0
191851,1.0
60779,1.0
191862,1.0
60791,0.0
191873,1.0
60802,0.0
191876,1.0
191877,0.0
191879,1.0
191882,1.0
60814,1.0
191889,1.0
191890,0.0
60826,0.0
191900,1.0
191909,0.0
191910,0.0
191914,1.0
60845,1.0
191920,1.0
191922,1.0
191925,1.0
191927,0.0
191928,0.0
191947,1.0
191957,1.0
191962,1.0
191967,0.0
191970,1.0
60899,0.0
191974,0.0
60904,1.0
60905,1.0
60906,0.0
191980,1.0
60915,0.0
191999,0.0
60928,1.0
192007,0.0
192010,1.0
60939,0.0
192014,0.0
192017,0.0
60949,0.0
60953,0.0
60958,1.0
60959,1.0
60961,1.0
192035,0.0
60973,1.0
192050,0.0
192055,0.0
192056,1.0
60988,1.0
192063,0.0
60991,1.0
192066,0.0
192080,0.0
61009,0.0
192082,1.0
61021,1.0
192094,1.0
192097,0.0
192100,1.0
61030,1.0
192102,1.0
192104,0.0
61036,0.0
192109,0.0
61038,0.0
192115,0.0
192116,1.0
192117,1.0
192118,1.0
61057,1.0
61064,1.0
192137,0.0
61071,0.0
61076,1.0
61077,1.0
61087,1.0
192161,1.0
192165,1.0
61095,0.0
61098,1.0
61105,0.0
61106,0.0
192178,1.0
192181,1.0
192183,0.0
192184,1.0
61117,0.0
192191,1.0
192192,1.0
61119,1.0
61124,1.0
192202,0.0
192204,1.0
192206,1.0
61148,1.0
192220,1.0
61154,0.0
192228,0.0
192238,1.0
192242,1.0
61177,1.0
192249,1.0
192252,0.0
61184,0.0
192257,0.0
61201,1.0
61203,0.0
61204,1.0
192285,1.0
61213,1.0
61217,1.0
192290,1.0
61219,0.0
61221,0.0
192295,1.0
61227,0.0
61228,1.0
61229,1.0
61230,0.0
192304,1.0
61234,1.0
61238,1.0
192312,1.0
192315,1.0
192321,1.0
61250,1.0
61253,1.0
192329,1.0
61257,1.0
61263,1.0
192337,0.0
192348,0.0
192357,1.0
61287,1.0
61291,0.0
192364,0.0
61298,1.0
61302,0.0
61309,0.0
61312,0.0
192387,1.0
61320,1.0
61323,0.0
61325,0.0
192398,0.0
61327,0.0
61331,0.0
61335,0.0
61337,1.0
192419,0.0
61348,0.0
192423,1.0
192433,0.0
192436,0.0
61371,0.0
192446,1.0
192448,0.0
192458,1.0
61394,1.0
192466,1.0
192468,0.0
192471,0.0
61403,0.0
61406,0.0
192482,0.0
192485,0.0
61417,1.0
192491,0.0
192493,1.0
61425,0.0
192499,1.0
61428,1.0
192501,0.0
192505,1.0
192507,1.0
61439,1.0
192512,0.0
61444,0.0
61447,0.0
192520,0.0
192529,0.0
61459,0.0
192531,1.0
61464,0.0
61468,0.0
61469,0.0
61481,0.0
61486,1.0
61487,0.0
192562,1.0
61492,0.0
192570,1.0
61504,0.0
61506,0.0
61507,0.0
61509,1.0
192584,0.0
61518,0.0
192590,1.0
61523,1.0
61525,1.0
192600,0.0
192602,0.0
192610,1.0
61539,0.0
192612,0.0
61543,1.0
61549,0.0
192628,0.0
61557,0.0
192636,1.0
192640,0.0
61573,0.0
192650,0.0
61582,1.0
61583,1.0
61585,1.0
61586,1.0
192657,1.0
61591,1.0
61592,1.0
192670,1.0
61601,1.0
61604,1.0
61608,1.0
192681,0.0
61620,1.0
61628,1.0
192706,0.0
192709,0.0
192710,0.0
192722,0.0
192727,1.0
192729,1.0
192732,1.0
61662,1.0
61663,0.0
61665,0.0
192741,0.0
192742,1.0
192745,0.0
61676,1.0
192749,1.0
61678,1.0
61679,1.0
192751,1.0
61689,0.0
192763,0.0
61693,1.0
61699,1.0
61700,0.0
192774,0.0
192775,1.0
61707,1.0
61709,0.0
61712,0.0
61713,0.0
192785,1.0
61716,0.0
61717,0.0
192788,0.0
192795,0.0
192801,0.0
61731,0.0
192803,1.0
61733,0.0
192806,1.0
192812,1.0
61749,0.0
192823,0.0
192828,0.0
192829,0.0
192832,0.0
61763,0.0
192840,1.0
192842,0.0
192845,1.0
192847,1.0
61778,0.0
61785,1.0
61787,0.0
192862,0.0
61790,0.0
192865,1.0
192875,0.0
61803,0.0
61805,1.0
192881,1.0
61812,1.0
61814,1.0
61816,1.0
192894,0.0
192897,0.0
192900,1.0
61829,1.0
61832,1.0
192909,1.0
61839,0.0
61843,0.0
61844,0.0
192925,0.0
61866,1.0
61868,1.0
192941,1.0
61873,0.0
192945,1.0
192947,1.0
192951,0.0
192953,1.0
192958,0.0
192959,0.0
61886,1.0
61892,0.0
61897,0.0
192972,0.0
61907,1.0
61909,0.0
61913,0.0
61916,1.0
61919,0.0
192991,0.0
192999,1.0
193002,1.0
193003,1.0
193009,1.0
193011,0.0
61941,1.0
193014,0.0
61942,0.0
61943,1.0
61947,0.0
61948,0.0
61949,1.0
61952,1.0
193025,0.0
61955,1.0
61956,1.0
193036,1.0
61967,1.0
193040,1.0
193041,0.0
61970,0.0
193046,0.0
193054,1.0
193055,0.0
193056,1.0
61985,0.0
193058,0.0
61989,0.0
61992,1.0
61993,1.0
61994,1.0
61996,1.0
61998,0.0
193073,0.0
193074,1.0
62005,0.0
62013,0.0
193086,0.0
193089,1.0
193091,1.0
193095,0.0
62025,0.0
193104,0.0
193105,1.0
193109,0.0
193110,0.0
193117,1.0
62046,0.0
62045,1.0
62049,1.0
193122,0.0
193123,0.0
193127,0.0
62058,0.0
193141,1.0
62074,1.0
62076,0.0
193155,1.0
62090,1.0
193163,0.0
62092,0.0
193167,0.0
193172,0.0
62100,0.0
62105,0.0
193183,0.0
62119,0.0
193202,1.0
193206,0.0
62137,0.0
193211,0.0
193213,1.0
193220,1.0
62151,1.0
62152,0.0
62153,1.0
62155,1.0
62160,0.0
62162,0.0
62163,1.0
193239,0.0
193243,0.0
62174,0.0
62175,1.0
62180,1.0
62183,0.0
62189,0.0
193265,1.0
62197,1.0
62206,1.0
62208,1.0
193282,1.0
193286,0.0
62226,1.0
193298,1.0
193300,0.0
193301,0.0
193308,1.0
62241,1.0
193313,1.0
62243,0.0
193314,1.0
62254,1.0
62255,0.0
193332,1.0
193334,0.0
193337,0.0
193338,0.0
62265,1.0
193345,1.0
193348,0.0
62279,0.0
193351,0.0
62283,1.0
62284,0.0
193359,0.0
62296,1.0
193371,0.0
62299,0.0
62305,1.0
62308,1.0
193386,0.0
193392,0.0
62324,0.0
193396,1.0
193400,0.0
193403,1.0
62343,0.0
193415,1.0
62345,0.0
62346,1.0
62351,1.0
193424,1.0
193433,0.0
193437,0.0
62371,0.0
62373,1.0
62375,1.0
62386,0.0
193464,1.0
62393,1.0
62396,1.0
193470,1.0
193474,0.0
193475,0.0
193478,0.0
62407,1.0
62410,0.0
62421,0.0
193494,0.0
193493,1.0
193498,0.0
62432,0.0
193505,1.0
193506,1.0
193507,1.0
193508,1.0
62441,1.0
193514,0.0
62442,0.0
62444,1.0
193518,1.0
193521,0.0
193532,0.0
62465,0.0
193544,0.0
193546,0.0
193549,1.0
193553,1.0
62484,1.0
193569,1.0
193570,0.0
193577,1.0
193582,0.0
62512,1.0
193593,0.0
193594,0.0
62522,1.0
62536,0.0
62548,0.0
62553,1.0
193627,0.0
193632,0.0
193636,0.0
62564,0.0
193638,1.0
193639,1.0
193640,1.0
62573,1.0
62577,0.0
62585,0.0
62591,0.0
62592,1.0
62595,1.0
62600,0.0
62601,1.0
62605,0.0
62606,0.0
193680,1.0
62613,1.0
62616,0.0
62618,1.0
62620,0.0
62623,1.0
62628,1.0
62631,1.0
193704,0.0
193707,0.0
62635,1.0
62646,0.0
62650,1.0
193722,1.0
193730,1.0
62660,1.0
62666,1.0
193739,1.0
62672,1.0
62692,0.0
62694,0.0
62697,1.0
193771,0.0
193772,0.0
62700,0.0
62704,0.0
62708,0.0
193787,0.0
62716,1.0
62717,1.0
193790,0.0
193792,1.0
193796,1.0
62725,1.0
193798,0.0
62728,1.0
62729,0.0
62730,0.0
193805,0.0
193809,1.0
62737,1.0
62739,0.0
193814,1.0
193815,0.0
193816,0.0
62744,0.0
62742,1.0
62747,1.0
62750,1.0
62756,1.0
193833,1.0
62764,0.0
193836,0.0
193842,1.0
62774,1.0
193854,0.0
62783,1.0
193863,0.0
193864,0.0
62793,1.0
62797,0.0
62799,0.0
193874,0.0
193876,1.0
62810,1.0
62811,1.0
62814,1.0
193887,1.0
62822,0.0
193897,1.0
62830,0.0
62833,0.0
62840,1.0
62850,0.0
193927,1.0
193929,1.0
193932,1.0
62861,0.0
62864,1.0
193938,0.0
193940,0.0
62880,1.0
193953,1.0
62883,0.0
62884,1.0
193957,1.0
62900,0.0
193972,1.0
193974,1.0
62904,1.0
193982,0.0
62912,0.0
62918,1.0
62919,0.0
62922,1.0
62923,0.0
193997,1.0
194000,0.0
194004,1.0
62934,1.0
194009,0.0
194012,0.0
194014,0.0
62945,1.0
194023,0.0
62958,0.0
194032,1.0
194033,1.0
194034,0.0
62963,0.0
194035,1.0
62964,1.0
194040,1.0
194047,1.0
194049,0.0
62981,1.0
62984,0.0
194062,0.0
194067,1.0
62996,0.0
63000,1.0
63003,0.0
194086,0.0
194088,0.0
194093,0.0
194095,0.0
194100,1.0
194102,1.0
194109,0.0
194114,0.0
63044,0.0
194118,0.0
63046,1.0
194119,1.0
63049,1.0
194122,1.0
63054,1.0
194128,0.0
194137,1.0
194141,0.0
194148,1.0
194158,1.0
63087,1.0
194170,1.0
63099,0.0
63101,0.0
63103,0.0
194176,0.0
194181,1.0
63120,0.0
63126,0.0
194199,0.0
194200,0.0
63133,0.0
63139,0.0
194213,0.0
63143,1.0
63147,0.0
63150,1.0
63153,1.0
194229,1.0
194234,0.0
63162,1.0
194237,1.0
63170,1.0
63171,1.0
194243,1.0
194245,0.0
194256,1.0
194260,0.0
63195,1.0
194270,0.0
194278,1.0
194280,0.0
63213,1.0
194292,0.0
63221,0.0
194298,1.0
63234,1.0
63238,1.0
63241,0.0
194318,1.0
63252,1.0
63257,1.0
194336,1.0
63269,0.0
194341,1.0
63271,1.0
63276,1.0
194353,0.0
194356,1.0
63290,1.0
194364,1.0
194369,0.0
194373,0.0
194374,0.0
194382,1.0
194383,1.0
63321,1.0
194394,1.0
63323,1.0
194396,0.0
194400,1.0
194401,1.0
194407,0.0
63337,1.0
63340,0.0
63346,0.0
63348,0.0
194422,1.0
63354,0.0
194430,1.0
63358,1.0
194431,1.0
63361,0.0
63366,0.0
194442,1.0
194449,0.0
194458,0.0
194462,0.0
63392,1.0
63395,0.0
194468,0.0
194467,1.0
